AccountID,CustomerID,CustomerType,Company
8757,8506,private_sector_worker,"Boadi, Omani and Amo"
8758,2875,public_sector_worker,Omani-Nyaakoaa
8759,4926,public_sector_worker,Adoma-Ankra
8760,4858,private_sector_worker,"Fosu, Kyei and Daako"
8761,3556,private_sector_worker,"Tweneboa, Akoto and Duah"
8762,7118,public_sector_worker,Anokye Inc
8763,6860,public_sector_worker,Boatemaah LLC
8764,3917,private_sector_worker,Dwamena Group
8765,7875,private_sector_worker,Asamoa Group
8766,4338,private_sector_worker,"Gyamfi, Boakye and Agyare"
8767,2245,private_sector_worker,Asiedu-Agyapong
8768,6328,private_sector_worker,Danso-Tweneboa
8769,4447,private_sector_worker,Okyere-Nyaako
8770,3566,private_sector_worker,Nsia-Koomson
8771,76,public_sector_worker,Agyare and Sons
8772,6257,private_sector_worker,"Ankra, Mansa and Anokye"
8773,2839,public_sector_worker,Adu-Dwamena
8774,9811,private_sector_worker,Akyerεko LLC
8775,3882,private_sector_worker,Akyena LLC
8776,879,public_sector_worker,Amoa-Baah
8777,7596,public_sector_worker,Asenso LLC
8778,888,private_sector_worker,Gyamfi-Akyena
8779,2286,public_sector_worker,Oppong-Ampadu
8780,3334,private_sector_worker,Ansomaa LLC
8781,1127,public_sector_worker,Akɔmaa-Baafi
8782,9378,public_sector_worker,Donkor and Sons
8783,6863,private_sector_worker,"Oppong, Fosua and Andorful"
8784,7293,public_sector_worker,Fosu-Takyi
8785,7193,public_sector_worker,Frimpomaa Inc
8786,855,public_sector_worker,Tiwaa and Sons
8787,3799,public_sector_worker,"Nkansah, Nkrumah and Kwartemaa"
8788,3358,private_sector_worker,Agyapong Ltd
8789,1694,private_sector_worker,"Prempeh, Akyena and Dwamena"
8790,8478,public_sector_worker,"Kwaakye, Agyei and Agyapong"
8791,6064,public_sector_worker,Gyasi and Sons
8792,2545,private_sector_worker,Kwarteng PLC
8793,7902,private_sector_worker,Gyasi-Obeng
8794,2894,public_sector_worker,Baa and Sons
8795,4660,public_sector_worker,Bonsu Inc
8796,245,public_sector_worker,Asamoah-Sarpong
8797,9215,private_sector_worker,"Boadu, Ntim and Tawia"
8798,8020,private_sector_worker,Yaamoa-Ankra
8799,1387,private_sector_worker,Tawia-Ankra
8800,2876,private_sector_worker,"Akyerε, Ntiamoa and Daakoaa"
8801,1270,private_sector_worker,Antwi-Sarpong
8802,8592,public_sector_worker,Akyeamfuɔ-Akyeamfuɔ
8803,7503,private_sector_worker,Fosua-Kyeiwaa
8804,2725,private_sector_worker,Amoa LLC
8805,103,public_sector_worker,"Ata, Ofori and Owusuwaa"
8806,2033,private_sector_worker,Nkrumah and Sons
8807,4887,private_sector_worker,Amoanimaa-Amo
8808,6748,public_sector_worker,"Asante, Dufie and Gyamfi"
8809,6214,private_sector_worker,"Quartey, Asieduwaa and Ata"
8810,5162,private_sector_worker,Ampofowaa Group
8811,9914,public_sector_worker,"Akyerεko, Appia and Boakye"
8812,4060,private_sector_worker,Mansa-Baah
8813,6590,public_sector_worker,"Baafi, Bona and Kwaakye"
8814,4626,private_sector_worker,Baah LLC
8815,9300,public_sector_worker,"Badu, Amoa and Boakyewaa"
8816,3029,private_sector_worker,"Nti, Dufie and Amoasi"
8817,5643,private_sector_worker,Tutu-Adoma
8818,5628,public_sector_worker,"Ampofowaa, Daako and Kyei"
8819,338,public_sector_worker,"Tweneboa, Nyaakoaa and Afrakomaa"
8820,6240,public_sector_worker,"Baah, Tweneboa and Nkansa"
8821,1214,private_sector_worker,"Akɔmaa, Wiafe and Gyamfiaa"
8822,586,public_sector_worker,"Nti, Tawia and Sarpong"
8823,3737,public_sector_worker,"Ankra, Amponsa and Boaten"
8824,1712,public_sector_worker,"Tweneboa, Kusiwaa and Anima"
8825,4804,private_sector_worker,"Nkansah, Tutu and Nkansah"
8826,5369,public_sector_worker,Koomson-Baawia
8827,1530,public_sector_worker,Tweneboa-Akoaa
8828,535,public_sector_worker,"Adomako, Akyerε and Kwaakye"
8829,927,public_sector_worker,"Takyi, Ampofo and Ansomah"
8830,8724,public_sector_worker,Amo-Bonsra
8831,1018,private_sector_worker,"Dwamena, Asenso and Akoto"
8832,6637,private_sector_worker,"Asiama, Afoakwa and Agyapong"
8833,536,private_sector_worker,Agyare-Nti
8834,4262,private_sector_worker,Kusi-Akyerεko
8835,6322,public_sector_worker,Yirenkyi and Sons
8836,3919,public_sector_worker,Antwi-Nyaako
8837,7593,private_sector_worker,"Ampadu, Ansomah and Ansomaa"
8838,7429,private_sector_worker,Prempeh-Yeboa
8839,9899,private_sector_worker,"Adusei, Obeng and Otiwa"
8840,2158,private_sector_worker,Opoku-Asantewaa
8841,5375,public_sector_worker,"Kumi, Opoku and Awuah"
8842,1700,private_sector_worker,"Afirifa, Takyi and Mensah"
8843,99,private_sector_worker,"Asante, Boadu and Agyare"
8844,7732,private_sector_worker,"Ntiamoa, Yaamoa and Amoasi"
8845,5110,private_sector_worker,Mensa-Tiwaa
8846,4653,private_sector_worker,Okyere PLC
8847,6203,private_sector_worker,"Asante, Takyi and Donkor"
8848,2698,public_sector_worker,Yeboah-Ansomah
8849,2993,public_sector_worker,Quartey-Oppong
8850,5383,private_sector_worker,"Kwartemaa, Badu and Obeng"
8851,4572,public_sector_worker,Safo Group
8852,322,private_sector_worker,Asenso-Adoma
8853,8868,public_sector_worker,Agyemang and Sons
8854,352,public_sector_worker,"Acheampong, Nkrumah and Dwamena"
8855,2556,private_sector_worker,Kwaakye-Oti
8856,3746,public_sector_worker,"Darko, Amoasi and Appia"
8857,3640,public_sector_worker,Koomson-Asieduwaa
8858,2939,public_sector_worker,"Gyamfiaa, Yeboa and Quartey"
8859,7457,public_sector_worker,"Yeboah, Nkansah and Opoku"
8860,8232,private_sector_worker,"Ata, Wiafe and Amoako"
8861,396,public_sector_worker,"Opuku, Baafi and Okyere"
8862,5283,private_sector_worker,Badu Ltd
8863,4006,private_sector_worker,Omani-Mensah
8864,6594,public_sector_worker,"Ofosu, Frema and Otuo"
8865,4677,public_sector_worker,"Agyei, Agyemang and Boatemaa"
8866,1041,private_sector_worker,Afirifa-Boateng
8867,1614,public_sector_worker,"Tiwaa, Agyapong and Amoa"
8868,5705,public_sector_worker,"Dufie, Akyeamfuɔ and Aboraa"
8869,5269,private_sector_worker,Nkrumah-Kyeiwaa
8870,3755,private_sector_worker,Nti Group
8871,1075,public_sector_worker,"Adutwumwaa, Darko and Boatemaa"
8872,2643,private_sector_worker,Nsia PLC
8873,1688,public_sector_worker,"Agyeiwaa, Adwubi and Nsia"
8874,2033,public_sector_worker,Afoakwa-Kwarteng
8875,910,private_sector_worker,Amoako LLC
8876,9163,private_sector_worker,Asiedu-Tutu
8877,6668,public_sector_worker,"Mensah, Fosua and Boaten"
8878,4949,private_sector_worker,"Yeboa, Nyaako and Ampofo"
8879,4741,private_sector_worker,Fosu Ltd
8880,7777,private_sector_worker,"Appiah, Ofosu and Asenso"
8881,5222,private_sector_worker,Gyamfi Ltd
8882,257,private_sector_worker,Asare Inc
8883,1811,private_sector_worker,Appia-Adutwum
8884,2338,private_sector_worker,"Agyapong, Ahortor and Amoa"
8885,527,public_sector_worker,"Baa, Gyamfi and Ntiamoa"
8886,8524,public_sector_worker,"Ampadu, Mensah and Bonsu"
8887,4173,public_sector_worker,Fosua Group
8888,620,public_sector_worker,Akoaa LLC
8889,7208,private_sector_worker,"Yeboa, Kusi and Ampofowaa"
8890,2713,private_sector_worker,Donkor-Omani
8891,3897,public_sector_worker,Nyantakyi-Okyere
8892,1886,public_sector_worker,"Appia, Fosu and Andorful"
8893,6933,private_sector_worker,Fofie-Dwamena
8894,8151,public_sector_worker,Prempeh-Obeng
8895,7879,private_sector_worker,Yaamoa-Gyamfi
8896,9409,public_sector_worker,"Agyapomaa, Antwi and Nkrumah"
8897,7083,private_sector_worker,Foriwaa PLC
8898,1824,public_sector_worker,Nkrumah-Adwubi
8899,450,public_sector_worker,Akoaa-Yirenkyi
8900,3785,public_sector_worker,"Baafi, Akyena and Gyamfi"
8901,9828,private_sector_worker,Akoaa LLC
8902,3813,public_sector_worker,Mensah Group
8903,4919,public_sector_worker,"Mensah, Agyei and Adutwum"
8904,9288,public_sector_worker,"Akyaa, Dwamena and Akyerεko"
8905,5649,public_sector_worker,"Boaten, Andorful and Adusei"
8906,7645,public_sector_worker,Akyaa-Fosu
8907,4824,private_sector_worker,Asiedu-Prempeh
8908,739,private_sector_worker,Akyerεko Inc
8909,1159,private_sector_worker,Gyamfi-Asamoah
8910,4163,public_sector_worker,"Asiedu, Yeboah and Boaten"
8911,7846,public_sector_worker,Akyeamfuɔ-Boakye
8912,5582,private_sector_worker,"Adu, Ofori and Pokuaa"
8913,9362,public_sector_worker,"Appiah, Kusi and Boatemaah"
8914,3254,public_sector_worker,"Agyemang, Opuku and Pomaa"
8915,157,public_sector_worker,Asenso-Karikari
8916,5708,public_sector_worker,Danso-Badu
8917,1151,private_sector_worker,"Adomah, Ata and Asenso"
8918,5598,public_sector_worker,Agyapong-Mensa
8919,6670,public_sector_worker,Nyaako LLC
8920,7742,public_sector_worker,Ampadu-Baa
8921,6924,public_sector_worker,Nsia Inc
8922,5999,public_sector_worker,Ansomah PLC
8923,2564,private_sector_worker,"Adutwumwaa, Appiah and Akɔmaa"
8924,59,public_sector_worker,Fofie-Appia
8925,1523,private_sector_worker,Ampadu LLC
8926,4319,public_sector_worker,Opuku-Adusei
8927,5249,public_sector_worker,"Yawson, Badu and Adwubi"
8928,8353,private_sector_worker,Okyere-Osei
8929,455,private_sector_worker,"Boakye, Appiah and Wiafe"
8930,9984,public_sector_worker,"Gyamfiaa, Kumi and Fofie"
8931,614,private_sector_worker,Akoaa-Ankra
8932,1792,private_sector_worker,"Takyi, Ampoma and Baafi"
8933,1824,private_sector_worker,"Adutwumwaa, Appia and Koomson"
8934,8821,private_sector_worker,Akowua Ltd
8935,6265,public_sector_worker,Akyaa-Daako
8936,8827,private_sector_worker,"Acheampong, Nti and Owusuwaa"
8937,1583,private_sector_worker,"Adusei, Ampadu and Kusiwaa"
8938,7041,private_sector_worker,Prempeh-Ampoma
8939,7631,private_sector_worker,Asamoah Group
8940,5875,private_sector_worker,Oti-Agyapomaa
8941,1089,public_sector_worker,"Boatemaah, Tawia and Opuku"
8942,8324,public_sector_worker,"Safoaa, Amoasi and Nkrumah"
8943,2961,private_sector_worker,Ansomah-Ampoma
8944,7429,private_sector_worker,Baah-Baah
8945,2568,public_sector_worker,Akoto-Okyere
8946,9625,private_sector_worker,Amoa Group
8947,3249,public_sector_worker,"Takyi, Gyasi and Tutu"
8948,9946,public_sector_worker,"Nyaakoaa, Appia and Bona"
8949,9555,private_sector_worker,"Baa, Gyamfi and Adusei"
8950,5723,private_sector_worker,"Akoto, Amoako and Kwaakye"
8951,2722,private_sector_worker,Takyi-Appia
8952,5069,private_sector_worker,Bona Inc
8953,354,private_sector_worker,"Asamoa, Boakyewaa and Amponsa"
8954,2160,public_sector_worker,Akɔmaa-Asieduwaa
8955,4394,public_sector_worker,"Asare, Duah and Antwi"
8956,1636,public_sector_worker,Andorful-Adu
8957,2215,private_sector_worker,Ntiamoa and Sons
8958,2166,private_sector_worker,Boatemaah-Tweneboa
8959,8768,private_sector_worker,"Badu, Donkor and Nti"
8960,2229,private_sector_worker,Antwi-Amoako
8961,5387,private_sector_worker,"Nyantakyi, Gyasi and Nsia"
8962,8911,public_sector_worker,Opoku-Yeboa
8963,9793,private_sector_worker,Appia and Sons
8964,8271,public_sector_worker,"Twumasi, Akyena and Adu"
8965,3782,private_sector_worker,"Ampadu, Agyapong and Amoa"
8966,5152,private_sector_worker,Baa and Sons
8967,5875,public_sector_worker,Ansomah Ltd
8968,7825,public_sector_worker,Andorful-Badu
8969,2989,public_sector_worker,"Omani, Kwaakye and Nsia"
8970,8455,private_sector_worker,Okyere-Agyei
8971,4771,public_sector_worker,Ampadu PLC
8972,5628,public_sector_worker,Ampadu-Otiwa
8973,8673,public_sector_worker,"Kwaakyewaa, Adu and Bonsu"
8974,3352,public_sector_worker,"Bonsu, Agyei and Andorful"
8975,7,public_sector_worker,"Kwaakyewaa, Yeboa and Wiafe"
8976,5173,private_sector_worker,Adwubi LLC
8977,5971,private_sector_worker,"Daako, Andorful and Bonsra"
8978,7807,public_sector_worker,"Asamoah, Gyamfi and Ansa"
8979,1443,private_sector_worker,"Amoa, Osei and Dwamena"
8980,4635,public_sector_worker,"Asamoah, Oti and Sarpong"
8981,1454,private_sector_worker,Nti Ltd
8982,2987,private_sector_worker,Mensah-Sarpong
8983,6710,private_sector_worker,Owusuwaa-Agyare
8984,9136,private_sector_worker,Adutwum-Boadi
8985,7292,public_sector_worker,Yirenkyi-Boaten
8986,7483,private_sector_worker,Fosua Group
8987,4645,public_sector_worker,Anokye-Dwamena
8988,5049,public_sector_worker,Asare PLC
8989,8051,private_sector_worker,Awuah Ltd
8990,2753,public_sector_worker,Twumasi-Bonsu
8991,4904,public_sector_worker,"Donkor, Boakye and Adoma"
8992,1618,private_sector_worker,Kwaakye-Badu
8993,9455,public_sector_worker,Oppong Inc
8994,8188,private_sector_worker,"Agyare, Foriwaa and Adoma"
8995,9005,public_sector_worker,"Ampofo, Quartey and Ntim"
8996,7748,private_sector_worker,Asenso-Nkrumah
8997,9267,public_sector_worker,"Andorful, Safo and Ampofowaa"
8998,9529,private_sector_worker,Kwaakye-Adu
8999,149,private_sector_worker,Duah Ltd
9000,808,private_sector_worker,"Yawson, Okyere and Baafi"
9001,2256,public_sector_worker,Nyaako LLC
9002,9877,private_sector_worker,Nti and Sons
9003,3140,private_sector_worker,Sarpong Inc
9004,7771,private_sector_worker,"Tawia, Akyeamfuɔ and Asiedu"
9005,2771,private_sector_worker,Tweneboa-Owusu
9006,5068,private_sector_worker,"Acheampong, Fofie and Amoako"
9007,2374,private_sector_worker,Boadu PLC
9008,9265,private_sector_worker,Adomako-Afrakomaa
9009,1021,public_sector_worker,Awuah LLC
9010,5676,public_sector_worker,Boakye Inc
9011,7980,public_sector_worker,Donkor-Anokye
9012,9124,public_sector_worker,"Kwartemaa, Amoako and Bonsra"
9013,3548,public_sector_worker,Ata-Agyapomaa
9014,3207,private_sector_worker,"Kusiwaa, Agyare and Wiafe"
9015,2410,public_sector_worker,Agyei-Foriwaa
9016,4785,public_sector_worker,Prempeh-Kyerewaa
9017,8369,public_sector_worker,Adomako-Asenso
9018,2444,private_sector_worker,"Kyei, Akyeamfuɔ and Ntiamoa"
9019,4619,public_sector_worker,Yaamoa-Fofie
9020,3880,public_sector_worker,"Boahen, Wiafe and Amoasi"
9021,8058,public_sector_worker,Akyeampong-Anima
9022,8279,public_sector_worker,Appia and Sons
9023,9665,private_sector_worker,Fosu-Adomah
9024,2537,public_sector_worker,Nyame and Sons
9025,4060,private_sector_worker,Nti Ltd
9026,2638,private_sector_worker,Tweneboa-Ampadu
9027,5421,private_sector_worker,Ansa LLC
9028,8835,private_sector_worker,Tweneboa PLC
9029,2778,public_sector_worker,Fofie PLC
9030,6587,private_sector_worker,"Ata, Agyemang and Amoanimaa"
9031,7762,public_sector_worker,Agyapong-Yirenkyi
9032,958,public_sector_worker,Owusu-Boakye
9033,7663,private_sector_worker,"Ansa, Nsia and Baah"
9034,7902,private_sector_worker,Amoanimaa-Baa
9035,1288,public_sector_worker,Boaten-Tutu
9036,7513,private_sector_worker,"Appiah, Adutwum and Aboraa"
9037,5237,private_sector_worker,Safoaa-Akɔmaa
9038,1332,private_sector_worker,Bona LLC
9039,2980,private_sector_worker,"Oti, Antwi and Asante"
9040,8428,private_sector_worker,"Badu, Baafi and Ntim"
9041,5255,public_sector_worker,"Asenso, Kumi and Agyapong"
9042,7607,private_sector_worker,"Akowua, Otiwa and Oti"
9043,3606,public_sector_worker,Adomako and Sons
9044,4366,private_sector_worker,"Bona, Opoku and Yeboah"
9045,8282,private_sector_worker,"Ansomaa, Gyamfi and Akoto"
9046,4773,public_sector_worker,"Ansa, Gyamfi and Amoasi"
9047,9498,public_sector_worker,Anokye Group
9048,9130,private_sector_worker,"Asante, Ahortor and Darko"
9049,7923,public_sector_worker,Nyame and Sons
9050,8708,public_sector_worker,Kusiwaa Inc
9051,3947,public_sector_worker,Omani-Sarpong
9052,8777,private_sector_worker,Otiwa-Amponsah
9053,9457,private_sector_worker,Kyei Ltd
9054,6299,public_sector_worker,Adutwum-Ofori
9055,2190,private_sector_worker,Twumasi-Sarpong
9056,6318,private_sector_worker,"Baa, Ahortor and Boatemaa"
9057,299,private_sector_worker,Tiwaa Group
9058,6357,public_sector_worker,Donkor PLC
9059,3918,private_sector_worker,Adwubi Inc
9060,6526,public_sector_worker,"Bonsu, Karikari and Akyeampong"
9061,4934,private_sector_worker,Darko LLC
9062,3648,private_sector_worker,"Ofori, Adusei and Adoma"
9063,1851,public_sector_worker,"Opuku, Gyasi and Bona"
9064,700,private_sector_worker,Asiedu Ltd
9065,7272,private_sector_worker,Donkor PLC
9066,4480,public_sector_worker,Awuah-Ahortor
9067,3268,private_sector_worker,"Ntiamoa, Quartey and Akyaa"
9068,3203,private_sector_worker,Amoakowaa and Sons
9069,3022,private_sector_worker,Takyi-Otuo
9070,9913,private_sector_worker,Agyapong LLC
9071,1771,private_sector_worker,"Dufie, Osei and Anima"
9072,6148,public_sector_worker,Sarpong Group
9073,9572,private_sector_worker,Obeng and Sons
9074,7392,private_sector_worker,"Afrakomaa, Anokye and Yirenkyi"
9075,1337,private_sector_worker,Boakye-Quartey
9076,7498,public_sector_worker,Amoako-Agyapong
9077,1618,private_sector_worker,Appia-Akowua
9078,2745,public_sector_worker,Kwartemaa-Twumasi
9079,4563,public_sector_worker,"Anokye, Agyare and Akyeampong"
9080,8172,public_sector_worker,Baa Group
9081,3378,public_sector_worker,Ntiamoa-Asenso
9082,2187,private_sector_worker,Akyaa Inc
9083,9906,public_sector_worker,"Appia, Baa and Boatemaah"
9084,6776,private_sector_worker,"Baah, Ahortor and Bona"
9085,2390,private_sector_worker,Yawson Ltd
9086,7083,private_sector_worker,Asenso Inc
9087,5112,private_sector_worker,Nyaakoaa PLC
9088,5841,private_sector_worker,Adutwum-Boakye
9089,1414,public_sector_worker,Yeboa Inc
9090,4810,public_sector_worker,Nkansa and Sons
9091,9319,public_sector_worker,"Baa, Nyame and Kumi"
9092,1030,private_sector_worker,Ntiamoa Ltd
9093,1914,private_sector_worker,Otuo-Fofie
9094,9771,public_sector_worker,Asenso-Asamoah
9095,13,private_sector_worker,Okyere-Darko
9096,1364,private_sector_worker,Anima Ltd
9097,8412,public_sector_worker,Gyamfi-Kwaakye
9098,5650,public_sector_worker,"Kwaakye, Twumasi and Amponsah"
9099,6832,public_sector_worker,Appia and Sons
9100,5923,public_sector_worker,Oti-Gyamfi
9101,8868,public_sector_worker,"Safoaa, Nkrumah and Ampofowaa"
9102,7032,private_sector_worker,Andorful-Daako
9103,4381,public_sector_worker,Adutwum-Dufie
9104,5007,private_sector_worker,Nyame Inc
9105,7052,public_sector_worker,"Akyerεko, Kyerewaa and Amoa"
9106,4089,public_sector_worker,Serwaa Ltd
9107,6831,public_sector_worker,Dwamena-Antwiwaa
9108,2051,private_sector_worker,"Ntim, Gyamfi and Acheampong"
9109,3644,private_sector_worker,Koomson-Agyemang
9110,4271,public_sector_worker,Nyaakoaa-Takyi
9111,1698,private_sector_worker,"Ataa, Safoaa and Ampadu"
9112,9802,private_sector_worker,Adusei Ltd
9113,2520,private_sector_worker,Agyemang PLC
9114,9694,public_sector_worker,Mensa-Ansa
9115,6877,public_sector_worker,"Okyere, Nyaakoaa and Ampofowaa"
9116,3732,public_sector_worker,Akyeampong and Sons
9117,4599,private_sector_worker,Antwi PLC
9118,675,public_sector_worker,Otuo-Daako
9119,9908,public_sector_worker,Adomako-Ampoma
9120,3458,public_sector_worker,"Fofie, Kyerewaa and Otuo"
9121,7483,private_sector_worker,Badu-Kumi
9122,1399,private_sector_worker,"Baawia, Foriwaa and Akyena"
9123,9437,private_sector_worker,"Otiwa, Akoto and Ansa"
9124,7361,public_sector_worker,Agyei PLC
9125,2426,public_sector_worker,Obeng-Boateng
9126,8822,private_sector_worker,Asiama PLC
9127,7228,private_sector_worker,"Boaten, Baa and Dwamena"
9128,6350,public_sector_worker,Asare-Akyeamfuɔ
9129,7128,public_sector_worker,Ofori PLC
9130,4073,public_sector_worker,Kyerewaa-Adusei
9131,5429,public_sector_worker,Gyasiwaa-Ofosu
9132,3626,public_sector_worker,Boadu PLC
9133,4345,private_sector_worker,"Nyame, Acheampong and Kwaakye"
9134,4550,private_sector_worker,Ata-Badu
9135,3614,public_sector_worker,"Asieduwaa, Boaten and Boatemaa"
9136,5322,private_sector_worker,Kwarteng-Serwaa
9137,5477,public_sector_worker,Amponsa-Baah
9138,4910,private_sector_worker,"Owusu, Akyeampong and Boadi"
9139,3797,private_sector_worker,Kwaakye-Abrafi
9140,1273,public_sector_worker,"Akɔmaa, Tawia and Dwamena"
9141,1156,private_sector_worker,"Kyei, Adomako and Ahortor"
9142,1218,public_sector_worker,Fosu PLC
9143,360,private_sector_worker,"Karikari, Ampofo and Aboraa"
9144,1022,public_sector_worker,Akyeamfuɔ Group
9145,1724,public_sector_worker,Kwaakye-Takyi
9146,9795,public_sector_worker,Fofie-Yawson
9147,6300,private_sector_worker,Afoakwa-Ntiamoa
9148,1350,private_sector_worker,"Owusu, Amoako and Akoto"
9149,2879,public_sector_worker,"Adomako, Akyena and Kwartemaa"
9150,9073,public_sector_worker,Adomah-Ansomaa
9151,9544,public_sector_worker,Adutwumwaa PLC
9152,2259,public_sector_worker,"Amoako, Amo and Boakye"
9153,925,public_sector_worker,"Asamoa, Daakoaa and Safo"
9154,2334,private_sector_worker,"Boakye, Amponsah and Donkor"
9155,2340,public_sector_worker,Nyantakyi LLC
9156,1648,private_sector_worker,Okyere Inc
9157,3154,public_sector_worker,Ansomah PLC
9158,7736,public_sector_worker,Boadi-Yeboa
9159,9727,private_sector_worker,Serwaa Inc
9160,263,private_sector_worker,Nkansa-Gyamfi
9161,3045,public_sector_worker,Gyamfi-Baafi
9162,7568,private_sector_worker,Antwi and Sons
9163,6963,public_sector_worker,Akowua PLC
9164,3957,public_sector_worker,Owusuwaa Group
9165,9045,private_sector_worker,"Anima, Mansa and Tweneboa"
9166,3087,public_sector_worker,"Akyeampomaa, Ampofowaa and Kumi"
9167,6476,private_sector_worker,"Bonsu, Akyerεko and Prempeh"
9168,6862,public_sector_worker,Okyere-Asantewaa
9169,7896,private_sector_worker,"Akyeamfuɔ, Adusei and Amoako"
9170,3640,private_sector_worker,Bonsu LLC
9171,2613,public_sector_worker,Boateng-Nyantakyi
9172,4228,private_sector_worker,"Wiafe, Anokye and Afoakwa"
9173,8350,public_sector_worker,Akowua Group
9174,1325,private_sector_worker,Akyeampomaa Inc
9175,9530,private_sector_worker,Anokye PLC
9176,9764,private_sector_worker,"Antwi, Amoa and Donkor"
9177,1388,public_sector_worker,"Safo, Baa and Kusi"
9178,9056,public_sector_worker,Akoaa Inc
9179,1828,private_sector_worker,Akyerεko Ltd
9180,5886,public_sector_worker,"Baah, Agyei and Kyei"
9181,4669,private_sector_worker,Adomah-Danso
9182,6065,private_sector_worker,Adwubi and Sons
9183,7870,public_sector_worker,Obeng Inc
9184,1841,public_sector_worker,Sarpong Inc
9185,9841,public_sector_worker,Karikari Ltd
9186,617,public_sector_worker,"Amoakowaa, Adutwumwaa and Gyamfi"
9187,2917,private_sector_worker,"Dwamena, Boatemaah and Asare"
9188,4218,public_sector_worker,"Pokuaa, Nkansa and Karikari"
9189,3019,public_sector_worker,"Mensah, Mansa and Danso"
9190,9453,private_sector_worker,Nkansah LLC
9191,651,public_sector_worker,Boateng Ltd
9192,3238,private_sector_worker,Afirifa Group
9193,3273,private_sector_worker,Osei-Kyei
9194,6455,public_sector_worker,Bonsu LLC
9195,8166,public_sector_worker,Asenso-Prempeh
9196,6187,private_sector_worker,Kusi-Adwubi
9197,615,private_sector_worker,"Afirifa, Obeng and Afirifa"
9198,7508,private_sector_worker,Ntiamoa LLC
9199,3613,private_sector_worker,Anima-Adu
9200,4463,public_sector_worker,Ofori-Tutu
9201,5875,public_sector_worker,"Bonsu, Ansa and Agyapong"
9202,727,private_sector_worker,Akyena-Asiama
9203,2085,public_sector_worker,Prempeh-Agyapong
9204,7897,public_sector_worker,"Gyasi, Owusu and Nyame"
9205,7263,public_sector_worker,Kusi-Akyeampong
9206,473,public_sector_worker,Akɔmaa PLC
9207,8108,public_sector_worker,Amoasi Ltd
9208,6573,private_sector_worker,"Asieduwaa, Asiama and Ampoma"
9209,572,private_sector_worker,"Agyare, Amoako and Nkansah"
9210,4135,private_sector_worker,Prempeh Ltd
9211,6826,private_sector_worker,"Safo, Yawson and Nsia"
9212,3972,private_sector_worker,"Ankra, Gyamfi and Asante"
9213,8268,private_sector_worker,"Appia, Ampofo and Agyare"
9214,721,public_sector_worker,Asieduwaa-Boahen
9215,7884,private_sector_worker,Quartey-Amponsa
9216,6389,public_sector_worker,Adutwumwaa-Andorful
9217,8154,public_sector_worker,Ansa PLC
9218,7066,public_sector_worker,"Amoako, Fosua and Akoto"
9219,9497,private_sector_worker,Opoku Ltd
9220,8636,private_sector_worker,Koomson-Ampadu
9221,5647,public_sector_worker,Agyapong-Agyemang
9222,3448,private_sector_worker,Boadi-Daako
9223,128,private_sector_worker,"Koomson, Fofie and Otuo"
9224,6935,public_sector_worker,"Baa, Agyei and Anima"
9225,2281,private_sector_worker,"Opuku, Nkansa and Amponsa"
9226,9397,private_sector_worker,"Kusi, Darko and Frema"
9227,3262,private_sector_worker,Aboraa LLC
9228,99,private_sector_worker,Tiwaa Group
9229,9516,private_sector_worker,Akyena PLC
9230,982,private_sector_worker,Oppong PLC
9231,5581,private_sector_worker,"Yeboa, Amoa and Boakye"
9232,6831,public_sector_worker,"Amoasi, Mensa and Darko"
9233,797,public_sector_worker,Adutwum and Sons
9234,6400,public_sector_worker,Ampadu-Ata
9235,8343,public_sector_worker,Donkor LLC
9236,3945,public_sector_worker,"Boakye, Anima and Badu"
9237,5656,private_sector_worker,Fosua Inc
9238,9721,public_sector_worker,"Agyapomaa, Okyere and Badu"
9239,891,private_sector_worker,Amoa-Boadu
9240,8552,private_sector_worker,Ansa-Fosu
9241,2344,private_sector_worker,"Fosua, Dwamena and Bonsu"
9242,7350,private_sector_worker,Antwi-Nyantakyi
9243,117,private_sector_worker,Amponsa-Nti
9244,9861,public_sector_worker,"Otuo, Tawia and Otiwa"
9245,3123,private_sector_worker,Boakye-Asamoah
9246,6060,public_sector_worker,Nyame PLC
9247,678,public_sector_worker,"Kumi, Nsia and Badu"
9248,642,public_sector_worker,Amoako-Ofori
9249,882,public_sector_worker,Mansa PLC
9250,9497,private_sector_worker,"Obeng, Otuo and Tawia"
9251,2997,public_sector_worker,"Kusiwaa, Agyapong and Gyamfi"
9252,4575,public_sector_worker,Agyapomaa-Ansomah
9253,4145,private_sector_worker,Asiedu-Yeboa
9254,3751,private_sector_worker,"Ansa, Tutu and Gyamfiaa"
9255,5560,private_sector_worker,Boakye-Prempeh
9256,4100,private_sector_worker,Bona-Tweneboa
9257,4668,public_sector_worker,Bona and Sons
9258,5919,public_sector_worker,Dwamena PLC
9259,3162,public_sector_worker,"Boahen, Gyamfi and Takyi"
9260,5805,private_sector_worker,Owusu Group
9261,539,private_sector_worker,"Amponsah, Gyamfi and Akyena"
9262,3077,private_sector_worker,Boadu-Bonsra
9263,6803,public_sector_worker,Baah-Boadi
9264,8068,private_sector_worker,Akowua Ltd
9265,2603,public_sector_worker,"Darko, Gyamfiaa and Koomson"
9266,9437,public_sector_worker,Akowua-Tawia
9267,3439,public_sector_worker,Gyamfi-Kusi
